,season_id,competition_id,game_id,period_value,time_seconds,expandedMinute,x,y,endX,endY,quals,type_displayName,outcomeType_displayName,teamId,KP,Assist,TB,isTouch,bodypart,outcome,events,name,receiver,position,shirtNo,playerId,hometeamid,awayteamid,hometeam,awayteam,goalMouthZ
0,8555,95,1,1,0.0,0,0.0,0.0,0.0,0.0,{},Start,Successful,1224,0,0,0,False,,Successful,NonAction,,,,,,1224,1232,Sao Paulo,Fluminense,0.0
1,8555,95,1,1,0.0,0,0.0,0.0,0.0,0.0,{},Start,Successful,1232,0,0,0,False,,Successful,NonAction,,,,,,1224,1232,Sao Paulo,Fluminense,0.0
2,8555,95,1,1,0.0,0,52.29,34.068,39.375,34.272,"{56: 'Back', 213: '3.1', 140: '37.5', 141: '50.4', 212: '12.9'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Pablo,Luan Santos,FW,9.0,107182.0,1224,1232,Sao Paulo,Fluminense,0.0
3,8555,95,1,1,3.0,0,39.06,34.272,30.869999999999997,48.62,"{212: '16.5', 213: '2.1', 141: '71.5', 140: '29.4', 56: 'Back'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Luan Santos,Léo,MC,13.0,360288.0,1224,1232,Sao Paulo,Fluminense,0.0
4,8555,95,1,1,6.0,0,30.974999999999998,48.212,28.980000000000004,34.204,"{213: '4.6', 56: 'Back', 140: '27.6', 141: '50.3', 212: '14.1'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Léo,Miranda,DC,16.0,137316.0,1224,1232,Sao Paulo,Fluminense,0.0
5,8555,95,1,1,8.0,0,29.294999999999998,33.592,34.230000000000004,16.524,"{141: '24.3', 212: '17.8', 213: '5.0', 56: 'Back', 140: '32.6'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Miranda,Bruno Alves,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
6,8555,95,1,1,9.0,0,34.65,17.612000000000002,30.659999999999997,30.328,"{56: 'Back', 141: '44.6', 212: '13.3', 140: '29.2', 213: '1.9'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Bruno Alves,Miranda,DC,3.0,101478.0,1224,1232,Sao Paulo,Fluminense,0.0
7,8555,95,1,1,11.0,0,31.709999999999997,33.728,35.7,61.94799999999999,"{56: 'Back', 141: '91.1', 212: '28.5', 140: '34.0', 213: '1.4'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Miranda,Léo,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
8,8555,95,1,1,15.0,0,40.739999999999995,63.580000000000005,93.55499999999999,52.087999999999994,"{1: True, 155: True, 213: '6.1', 56: 'Center', 140: '89.1', 141: '76.6', 212: '54.1'}",Pass,Unsuccessful,1224,0,0,0,True,,Unsuccessful,Pass,Léo,,DC,16.0,137316.0,1224,1232,Sao Paulo,Fluminense,0.0
9,8555,95,1,1,20.0,0,8.61,16.728,8.61,16.728,{},KeeperPickup,Successful,1232,0,0,0,False,,Successful,KeeperPickup,Marcos Felipe,,GK,1.0,134681.0,1224,1232,Sao Paulo,Fluminense,0.0
10,8555,95,1,1,29.0,0,13.860000000000001,28.22,74.13,26.588,"{141: '39.1', 56: 'Center', 212: '60.3', 1: True, 213: '6.3', 140: '70.6'}",Pass,Unsuccessful,1232,0,0,0,True,,Unsuccessful,Pass,Marcos Felipe,,GK,1.0,134681.0,1224,1232,Sao Paulo,Fluminense,0.0
11,8555,95,1,1,34.0,0,27.405,45.492000000000004,27.405,45.492000000000004,{},BallRecovery,Successful,1224,0,0,0,False,,Successful,BallRecovery,Léo,,DC,16.0,137316.0,1224,1232,Sao Paulo,Fluminense,0.0
12,8555,95,1,1,34.0,0,24.78,46.647999999999996,12.705,68.0,"{56: 'Back', 141: '100.0', 213: '2.1', 140: '12.1', 1: True, 212: '25.4'}",Pass,Unsuccessful,1224,0,0,0,True,,Unsuccessful,Pass,Léo,,DC,16.0,137316.0,1224,1232,Sao Paulo,Fluminense,0.0
13,8555,95,1,1,52.0,0,92.925,0.0,92.715,6.392,"{107: True, 140: '88.3', 212: '7.8', 213: '1.6', 141: '9.4', 56: 'Right'}",Pass,Successful,1232,0,0,0,True,,Successful,throw_in,Samuel Xavier,Caio Paulista,DR,2.0,280413.0,1224,1232,Sao Paulo,Fluminense,0.0
14,8555,95,1,1,54.0,0,91.97999999999999,5.78,89.67000000000002,2.584,"{212: '3.9', 56: 'Right', 140: '85.4', 141: '3.8', 213: '4.1'}",Pass,Successful,1232,0,0,0,True,,Successful,Pass,Caio Paulista,Samuel Xavier,AMR,70.0,374916.0,1224,1232,Sao Paulo,Fluminense,0.0
15,8555,95,1,1,56.0,0,79.38,9.995999999999999,80.745,28.491999999999997,"{56: 'Center', 140: '76.9', 212: '18.5', 213: '1.5', 141: '41.9'}",Pass,Successful,1232,0,0,0,True,,Successful,Pass,Samuel Xavier,Abel Hernández,DR,2.0,280413.0,1224,1232,Sao Paulo,Fluminense,0.0
16,8555,95,1,1,58.0,0,80.85000000000001,28.628000000000004,74.655,42.228,"{56: 'Center', 141: '62.1', 154: True, 212: '14.9', 210: '15', 140: '71.1', 213: '2.0', 11113: True}",Pass,Successful,1232,1,0,0,True,,Successful,Pass,Abel Hernández,Egídio,FW,32.0,32741.0,1224,1232,Sao Paulo,Fluminense,0.0
17,8555,95,1,1,62.0,1,75.075,42.908,103.32000000000001,34.272,"{72: True, 22: True, 154: True, 146: '98.4', 233: '14', 103: '13.3', 147: '50.4', 56: 'Center', 102: '50.2', 18: True, 29: True, 55: '9', 78: True}",SavedShot,Successful,1232,0,0,0,True,leftfoot,Unsuccessful,Shot,Egídio,,DL,6.0,26410.0,1224,1232,Sao Paulo,Fluminense,13.3
18,8555,95,1,1,62.0,1,3.15,34.204,3.15,34.204,"{233: '10', 56: 'Back', 182: True, 177: True, 11117: True}",Save,Successful,1224,0,0,0,True,,Successful,Save,Tiago Volpi,,GK,1.0,121842.0,1224,1232,Sao Paulo,Fluminense,0.0
19,8555,95,1,1,62.0,1,3.15,34.204,3.15,34.204,{},KeeperPickup,Successful,1224,0,0,0,False,,Successful,KeeperPickup,Tiago Volpi,,GK,1.0,121842.0,1224,1232,Sao Paulo,Fluminense,0.0
20,8555,95,1,1,70.0,1,10.604999999999999,29.512,13.125,38.284,"{123: True, 141: '56.3', 56: 'Back', 212: '9.1', 140: '12.5', 213: '1.3'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Tiago Volpi,Miranda,GK,1.0,121842.0,1224,1232,Sao Paulo,Fluminense,0.0
21,8555,95,1,1,77.0,1,25.2,37.06,31.29,11.968000000000002,"{56: 'Back', 213: '5.0', 140: '29.8', 212: '25.8', 141: '17.6'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Miranda,Bruno Alves,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
22,8555,95,1,1,80.0,1,37.8,9.995999999999999,46.410000000000004,1.564,"{213: '5.5', 140: '44.2', 212: '12.1', 56: 'Back', 141: '2.3'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Bruno Alves,Igor Vinícius,DC,3.0,101478.0,1224,1232,Sao Paulo,Fluminense,0.0
23,8555,95,1,1,83.0,1,43.68000000000001,2.5160000000000005,30.869999999999997,8.5,"{213: '2.7', 212: '14.1', 141: '12.5', 56: 'Back', 140: '29.4'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Igor Vinícius,Bruno Alves,DMR,2.0,373429.0,1224,1232,Sao Paulo,Fluminense,0.0
24,8555,95,1,1,86.0,1,30.974999999999998,11.56,22.89,39.711999999999996,"{212: '29.3', 213: '1.9', 141: '58.4', 140: '21.8', 56: 'Back'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Bruno Alves,Miranda,DC,3.0,101478.0,1224,1232,Sao Paulo,Fluminense,0.0
25,8555,95,1,1,89.0,1,28.035,39.983999999999995,26.46,51.884,"{213: '1.7', 56: 'Back', 140: '25.2', 212: '12.0', 141: '76.3'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Miranda,Liziero,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
26,8555,95,1,1,91.0,1,21.315,50.66,2.52,30.736,"{140: '2.4', 56: 'Back', 141: '45.2', 212: '27.4', 213: '4.0'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Liziero,Tiago Volpi,MC,14.0,349213.0,1224,1232,Sao Paulo,Fluminense,0.0
27,8555,95,1,1,95.0,1,2.625,26.996000000000002,17.85,4.148,"{141: '6.1', 140: '17.0', 56: 'Back', 212: '27.5', 213: '5.3'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Tiago Volpi,Bruno Alves,GK,1.0,121842.0,1224,1232,Sao Paulo,Fluminense,0.0
28,8555,95,1,1,100.0,1,22.155,3.604,71.71499999999999,2.72,"{212: '49.6', 140: '68.3', 141: '4.0', 56: 'Right', 213: '6.3', 1: True, 155: True}",Pass,Unsuccessful,1224,0,0,0,True,,Unsuccessful,Pass,Bruno Alves,,DC,3.0,101478.0,1224,1232,Sao Paulo,Fluminense,0.0
29,8555,95,1,1,103.0,1,29.505000000000003,63.647999999999996,68.985,0.0,"{212: '6.3', 213: '1.1', 141: '100.0', 140: '31.1', 56: 'Back'}",Clearance,Successful,1232,0,0,0,True,,Successful,Clearance,Luccas Claro,,DC,4.0,101460.0,1224,1232,Sao Paulo,Fluminense,0.0
30,8555,95,1,1,120.0,2,68.985,0.0,75.28500000000001,2.3120000000000003,"{56: 'Right', 213: '0.5', 141: '3.4', 212: '7.3', 140: '71.7', 107: True}",Pass,Successful,1224,0,0,0,True,,Successful,throw_in,Igor Vinícius,Gabriel Sara,DMR,2.0,373429.0,1224,1232,Sao Paulo,Fluminense,0.0
31,8555,95,1,1,124.0,2,79.90499999999999,2.108,81.47999999999999,2.5160000000000005,"{213: '0.3', 56: 'Right', 212: '1.6', 140: '77.6', 141: '3.7', 286: True, 233: '13'}",Pass,Unsuccessful,1224,0,0,0,True,,Unsuccessful,Pass,Gabriel Sara,,MC,21.0,349218.0,1224,1232,Sao Paulo,Fluminense,0.0
32,8555,95,1,1,124.0,2,33.6,65.212,33.6,65.212,"{56: 'Back', 285: True, 233: '26'}",BlockedPass,Successful,1232,0,0,0,True,,Successful,Interception,Martinelli,,DMC,38.0,401192.0,1224,1232,Sao Paulo,Fluminense,0.0
33,8555,95,1,1,125.0,2,25.515,66.232,33.6,65.484,"{140: '32.0', 213: '6.2', 141: '96.3', 56: 'Back', 212: '8.1', 3: True}",Pass,Successful,1232,0,0,0,True,,Successful,Pass,Gabriel Teixeira,Nenê,AML,39.0,416802.0,1224,1232,Sao Paulo,Fluminense,0.0
34,8555,95,1,1,127.0,2,33.6,65.62,33.6,65.62,{},BallRecovery,Successful,1232,0,0,0,False,,Successful,BallRecovery,Nenê,,AMC,77.0,14195.0,1224,1232,Sao Paulo,Fluminense,0.0
35,8555,95,1,1,128.0,2,33.6,65.62,28.665000000000003,55.012,"{212: '11.7', 140: '27.3', 213: '4.3', 141: '80.9', 56: 'Back'}",Pass,Successful,1232,0,0,0,True,,Successful,Pass,Nenê,Yago Felipe,AMC,77.0,14195.0,1224,1232,Sao Paulo,Fluminense,0.0
36,8555,95,1,1,129.0,2,28.35,54.400000000000006,22.994999999999997,22.848000000000003,"{56: 'Back', 213: '4.5', 141: '33.6', 1: True, 212: '32.0', 140: '21.9'}",Pass,Successful,1232,0,0,0,True,,Successful,Pass,Yago Felipe,Samuel Xavier,DMC,20.0,243275.0,1224,1232,Sao Paulo,Fluminense,0.0
37,8555,95,1,1,132.0,2,20.895,21.488,29.400000000000002,5.44,"{140: '28.0', 212: '18.2', 141: '8.0', 213: '5.2', 56: 'Back'}",Pass,Successful,1232,0,0,0,True,,Successful,Pass,Samuel Xavier,Caio Paulista,DR,2.0,280413.0,1224,1232,Sao Paulo,Fluminense,0.0
38,8555,95,1,1,136.0,2,30.345,3.5360000000000005,21.735,2.9920000000000004,"{141: '4.4', 140: '20.7', 212: '8.6', 213: '3.2', 56: 'Back'}",Pass,Successful,1232,0,0,0,True,,Successful,Pass,Caio Paulista,Samuel Xavier,AMR,70.0,374916.0,1224,1232,Sao Paulo,Fluminense,0.0
39,8555,95,1,1,137.0,2,21.735,2.9920000000000004,24.255000000000003,2.788,"{233: '27', 212: '2.5', 155: True, 140: '23.1', 286: True, 213: '6.2', 141: '4.1', 56: 'Back'}",Pass,Unsuccessful,1232,0,0,0,True,,Unsuccessful,Pass,Samuel Xavier,,DR,2.0,280413.0,1224,1232,Sao Paulo,Fluminense,0.0
40,8555,95,1,1,137.0,2,88.30499999999999,64.464,88.30499999999999,64.464,"{285: True, 233: '20', 56: 'Left'}",BlockedPass,Successful,1224,0,0,0,True,,Successful,Interception,Reinaldo,,DML,6.0,110930.0,1224,1232,Sao Paulo,Fluminense,0.0
41,8555,95,1,1,155.0,2,13.755,0.0,19.74,2.9920000000000004,"{212: '7.1', 107: True, 213: '0.6', 56: 'Back', 140: '18.8', 141: '4.4'}",Pass,Successful,1232,0,0,0,True,,Successful,throw_in,Samuel Xavier,Martinelli,DR,2.0,280413.0,1224,1232,Sao Paulo,Fluminense,0.0
42,8555,95,1,1,159.0,2,17.01,1.1560000000000001,19.005000000000003,1.4960000000000002,"{56: 'Back', 213: '0.2', 286: True, 233: '29', 140: '18.1', 212: '2.0', 141: '2.2'}",Pass,Unsuccessful,1232,0,0,0,True,,Unsuccessful,Pass,Martinelli,,DMC,38.0,401192.0,1224,1232,Sao Paulo,Fluminense,0.0
43,8555,95,1,1,159.0,2,87.36000000000001,66.504,87.36000000000001,66.504,"{233: '23', 56: 'Left', 285: True}",BlockedPass,Successful,1224,0,0,0,True,,Successful,Interception,Gabriel Sara,,MC,21.0,349218.0,1224,1232,Sao Paulo,Fluminense,0.0
44,8555,95,1,1,170.0,2,19.11,0.0,41.79,4.6240000000000006,"{212: '23.3', 1: True, 107: True, 141: '6.8', 213: '0.2', 140: '39.8', 56: 'Back'}",Pass,Successful,1232,0,0,0,True,,Successful,throw_in,Samuel Xavier,Caio Paulista,DR,2.0,280413.0,1224,1232,Sao Paulo,Fluminense,0.0
45,8555,95,1,1,173.0,2,43.89,4.827999999999999,43.89,4.827999999999999,"{56: 'Back', 233: '31', 285: True}",Aerial,Successful,1232,0,0,0,False,,Successful,NonAction,Caio Paulista,,AMR,70.0,374916.0,1224,1232,Sao Paulo,Fluminense,0.0
46,8555,95,1,1,173.0,2,61.11000000000001,63.172000000000004,61.11000000000001,63.172000000000004,"{286: True, 56: 'Left', 233: '26'}",Aerial,Unsuccessful,1224,0,0,0,False,,Unsuccessful,NonAction,Miranda,,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
47,8555,95,1,1,174.0,2,41.79,4.6240000000000006,43.995,5.78,"{56: 'Back', 212: '2.5', 140: '41.9', 213: '0.5', 141: '8.5', 3: True}",Pass,Unsuccessful,1232,0,0,0,True,,Unsuccessful,Pass,Caio Paulista,,AMR,70.0,374916.0,1224,1232,Sao Paulo,Fluminense,0.0
48,8555,95,1,1,174.0,2,58.800000000000004,63.580000000000005,58.800000000000004,63.580000000000005,{56: 'Left'},BallTouch,Successful,1224,0,0,0,True,,Successful,NonAction,Miranda,,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
49,8555,95,1,1,176.0,2,40.53,2.584,40.53,2.584,"{286: True, 233: '33', 56: 'Back'}",Dispossessed,Successful,1232,0,0,0,True,,Successful,NonAction,Caio Paulista,,AMR,70.0,374916.0,1224,1232,Sao Paulo,Fluminense,0.0
50,8555,95,1,1,176.0,2,64.47,65.41600000000001,64.47,65.41600000000001,"{233: '28', 285: True, 56: 'Left'}",Tackle,Successful,1224,0,0,0,True,,Successful,Tackle,Miranda,,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
51,8555,95,1,1,187.0,3,38.85,0.0,40.32,3.604,"{213: '1.3', 107: True, 212: '5.0', 141: '5.3', 140: '38.4', 56: 'Back'}",Pass,Successful,1232,0,0,0,True,,Successful,throw_in,Samuel Xavier,Yago Felipe,DR,2.0,280413.0,1224,1232,Sao Paulo,Fluminense,0.0
52,8555,95,1,1,193.0,3,38.535000000000004,17.816000000000003,26.775000000000002,30.871999999999996,"{56: 'Back', 141: '45.4', 212: '17.6', 140: '25.5', 213: '2.3'}",Pass,Successful,1232,0,0,0,True,,Successful,Pass,Yago Felipe,Luccas Claro,DMC,20.0,243275.0,1224,1232,Sao Paulo,Fluminense,0.0
53,8555,95,1,1,195.0,3,26.775000000000002,30.871999999999996,33.81,54.400000000000006,"{212: '24.6', 141: '80.0', 140: '32.2', 213: '1.3', 56: 'Back'}",Pass,Successful,1232,0,0,0,True,,Successful,Pass,Luccas Claro,Egídio,DC,4.0,101460.0,1224,1232,Sao Paulo,Fluminense,0.0
54,8555,95,1,1,200.0,3,41.685,67.048,79.69500000000001,46.30799999999999,"{140: '75.9', 1: True, 210: '15', 56: 'Center', 141: '68.1', 154: True, 213: '5.8', 212: '43.3', 11113: True}",Pass,Successful,1232,1,0,0,True,,Successful,Pass,Egídio,Abel Hernández,DL,6.0,26410.0,1224,1232,Sao Paulo,Fluminense,0.0
55,8555,95,1,1,205.0,3,87.36000000000001,44.472,96.17999999999999,39.032,"{72: True, 22: True, 56: 'Center', 154: True, 64: True, 146: '91.6', 29: True, 55: '33', 147: '57.4', 102: '52.3', 233: '35', 103: '19.0', 76: True}",SavedShot,Successful,1232,0,0,0,True,leftfoot,Unsuccessful,Shot,Abel Hernández,,FW,32.0,32741.0,1224,1232,Sao Paulo,Fluminense,19.0
56,8555,95,1,1,205.0,3,7.875,29.24,7.875,29.24,"{56: 'Back', 182: True, 233: '34', 179: True, 173: True, 11115: True}",Save,Successful,1224,0,0,0,True,,Successful,Save,Tiago Volpi,,GK,1.0,121842.0,1224,1232,Sao Paulo,Fluminense,0.0
57,8555,95,1,1,205.0,3,92.19,41.616,92.19,41.616,"{56: 'Center', 233: '36', 73: True}",CornerAwarded,Successful,1232,0,0,0,False,,Successful,NonAction,Abel Hernández,,FW,32.0,32741.0,1224,1232,Sao Paulo,Fluminense,0.0
58,8555,95,1,1,205.0,3,12.81,26.383999999999997,12.81,26.383999999999997,"{56: 'Back', 233: '35', 73: True}",CornerAwarded,Unsuccessful,1224,0,0,0,False,,Unsuccessful,NonAction,Tiago Volpi,,GK,1.0,121842.0,1224,1232,Sao Paulo,Fluminense,0.0
59,8555,95,1,1,232.0,3,104.475,67.66,101.42999999999999,35.292,"{155: True, 213: '4.6', 1: True, 2: True, 212: '32.5', 140: '96.6', 56: 'Center', 6: True, 141: '51.9'}",Pass,Unsuccessful,1232,0,0,0,True,,Unsuccessful,corner_crossed,Nenê,,AMC,77.0,14195.0,1224,1232,Sao Paulo,Fluminense,0.0
60,8555,95,1,1,234.0,3,2.8350000000000004,32.368,6.615,31.28,"{56: 'Back', 15: True, 213: '6.0', 140: '6.3', 212: '4.0', 141: '45.9'}",Clearance,Successful,1224,0,0,0,True,head,Successful,Clearance,Miranda,,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
61,8555,95,1,1,237.0,3,6.615,31.28,22.05,22.983999999999998,"{140: '21.0', 213: '5.8', 141: '33.8', 212: '17.5'}",Punch,Successful,1224,0,0,0,True,,Successful,Punch,Tiago Volpi,,GK,1.0,121842.0,1224,1232,Sao Paulo,Fluminense,0.0
62,8555,95,1,1,237.0,3,80.64,44.267999999999994,80.64,44.267999999999994,"{286: True, 56: 'Center', 233: '39'}",Aerial,Successful,1232,0,0,0,False,,Successful,NonAction,Martinelli,,DMC,38.0,401192.0,1224,1232,Sao Paulo,Fluminense,0.0
63,8555,95,1,1,237.0,3,24.36,23.732,24.36,23.732,"{233: '37', 285: True, 56: 'Back'}",Aerial,Unsuccessful,1224,0,0,0,False,,Unsuccessful,NonAction,Igor Vinícius,,DMR,2.0,373429.0,1224,1232,Sao Paulo,Fluminense,0.0
64,8555,95,1,1,238.0,3,80.115,42.568,80.115,42.568,{56: 'Center'},BallTouch,Successful,1232,0,0,0,True,,Successful,NonAction,Martinelli,,DMC,38.0,401192.0,1224,1232,Sao Paulo,Fluminense,0.0
65,8555,95,1,1,240.0,4,74.655,53.38,71.505,55.419999999999995,"{56: 'Left', 140: '68.1', 212: '3.8', 141: '81.5', 213: '2.6'}",Pass,Successful,1232,0,0,0,True,,Successful,Pass,Egídio,Nenê,DL,6.0,26410.0,1224,1232,Sao Paulo,Fluminense,0.0
66,8555,95,1,1,243.0,4,72.345,55.419999999999995,94.185,27.676000000000002,"{213: '5.4', 1: True, 210: '13', 56: 'Center', 212: '35.3', 140: '89.7', 155: True, 154: True, 141: '40.7', 11113: True}",Pass,Successful,1232,1,0,0,True,,Successful,Pass,Nenê,Abel Hernández,AMC,77.0,14195.0,1224,1232,Sao Paulo,Fluminense,0.0
67,8555,95,1,1,244.0,4,95.33999999999999,28.016000000000002,95.33999999999999,28.016000000000002,"{233: '40', 56: 'Center', 286: True}",Aerial,Successful,1232,0,0,0,False,,Successful,NonAction,Abel Hernández,,FW,32.0,32741.0,1224,1232,Sao Paulo,Fluminense,0.0
68,8555,95,1,1,244.0,4,9.66,39.983999999999995,9.66,39.983999999999995,"{233: '41', 56: 'Back', 285: True}",Aerial,Unsuccessful,1224,0,0,0,False,,Unsuccessful,NonAction,Léo,,DC,16.0,137316.0,1224,1232,Sao Paulo,Fluminense,0.0
69,8555,95,1,1,245.0,4,93.45,27.063999999999997,105.0,26.86,"{75: True, 102: '39.5', 56: 'Center', 17: True, 15: True, 22: True, 29: True, 55: '40', 103: '26.4', 154: True}",MissedShots,Successful,1232,0,0,0,True,head,Unsuccessful,Shot,Abel Hernández,,FW,32.0,32741.0,1224,1232,Sao Paulo,Fluminense,26.4
70,8555,95,1,1,279.0,4,5.25,38.623999999999995,13.65,57.25600000000001,"{140: '13.0', 124: True, 141: '84.2', 213: '1.1', 212: '20.4', 56: 'Back'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Tiago Volpi,Léo,GK,1.0,121842.0,1224,1232,Sao Paulo,Fluminense,0.0
71,8555,95,1,1,285.0,4,36.54,59.024,26.67,40.528,"{56: 'Back', 141: '59.6', 213: '4.2', 140: '25.4', 212: '21.0'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Léo,Miranda,DC,16.0,137316.0,1224,1232,Sao Paulo,Fluminense,0.0
72,8555,95,1,1,288.0,4,31.395,34.204,43.995,8.5,"{213: '5.2', 212: '28.6', 56: 'Back', 140: '41.9', 141: '12.5'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Miranda,Bruno Alves,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
73,8555,95,1,1,294.0,4,50.4,9.655999999999999,40.635,24.48,"{56: 'Back', 141: '36.0', 212: '17.8', 140: '38.7', 213: '2.2'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Bruno Alves,Miranda,DC,3.0,101478.0,1224,1232,Sao Paulo,Fluminense,0.0
74,8555,95,1,1,296.0,4,40.635,25.16,46.51499999999999,52.292,"{213: '1.4', 56: 'Back', 212: '27.8', 141: '76.9', 140: '44.3'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Miranda,Léo,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
75,8555,95,1,1,300.0,5,49.035000000000004,59.364,64.575,64.804,"{140: '61.5', 213: '0.3', 212: '16.5', 56: 'Left', 141: '95.3'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Léo,Reinaldo,DC,16.0,137316.0,1224,1232,Sao Paulo,Fluminense,0.0
76,8555,95,1,1,305.0,5,67.62,63.852000000000004,58.06499999999999,64.328,"{56: 'Left', 140: '55.3', 141: '94.6', 213: '3.1', 212: '9.6'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Reinaldo,Luan Santos,DML,6.0,110930.0,1224,1232,Sao Paulo,Fluminense,0.0
77,8555,95,1,1,307.0,5,60.794999999999995,62.288,47.565,44.404,"{212: '22.2', 141: '65.3', 56: 'Back', 140: '45.3', 213: '4.1'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Luan Santos,Miranda,MC,13.0,360288.0,1224,1232,Sao Paulo,Fluminense,0.0
78,8555,95,1,1,309.0,5,48.72,44.74399999999999,59.21999999999999,23.868000000000002,"{141: '35.1', 140: '56.4', 213: '5.2', 56: 'Center', 212: '23.4'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Miranda,Luan Santos,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
79,8555,95,1,1,312.0,5,59.63999999999999,21.556,64.67999999999999,10.54,"{213: '5.1', 141: '15.5', 56: 'Right', 212: '12.1', 140: '61.6'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Luan Santos,Bruno Alves,MC,13.0,360288.0,1224,1232,Sao Paulo,Fluminense,0.0
80,8555,95,1,1,315.0,5,68.25,7.412,59.535000000000004,15.776,"{213: '2.4', 212: '12.1', 56: 'Center', 141: '23.2', 140: '56.7'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Bruno Alves,Luan Santos,DC,3.0,101478.0,1224,1232,Sao Paulo,Fluminense,0.0
81,8555,95,1,1,318.0,5,61.004999999999995,17.748,49.035000000000004,32.64,"{56: 'Back', 140: '46.7', 141: '48.0', 213: '2.2', 212: '19.1'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Luan Santos,Miranda,MC,13.0,360288.0,1224,1232,Sao Paulo,Fluminense,0.0
82,8555,95,1,1,320.0,5,49.035000000000004,35.292,62.16000000000001,57.732000000000006,"{56: 'Left', 141: '84.9', 213: '1.0', 212: '26.0', 140: '59.2'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Miranda,Léo,DC,22.0,22504.0,1224,1232,Sao Paulo,Fluminense,0.0
83,8555,95,1,1,324.0,5,71.4,61.404,93.24,65.62,"{140: '88.8', 141: '96.5', 56: 'Left', 212: '22.2', 213: '0.2'}",Pass,Successful,1224,0,0,0,True,,Successful,Pass,Léo,Reinaldo,DC,16.0,137316.0,1224,1232,Sao Paulo,Fluminense,0.0
84,8555,95,1,1,328.0,5,100.27499999999999,65.41600000000001,101.745,43.452,"{141: '63.9', 213: '4.8', 212: '22.0', 140: '96.9', 56: 'Center', 2: True}",Pass,Unsuccessful,1224,0,0,0,True,,Unsuccessful,cross,Reinaldo,,DML,6.0,110930.0,1224,1232,Sao Paulo,Fluminense,0.0
85,8555,95,1,1,330.0,5,5.670000000000001,21.42,1.05,24.956000000000003,"{212: '8.0', 141: '37.3', 56: 'Back', 140: '0.0', 213: '2.6'}",Clearance,Successful,1232,0,0,0,True,,Successful,Clearance,Samuel Xavier,,DR,2.0,280413.0,1224,1232,Sao Paulo,Fluminense,0.0
86,8555,95,1,1,331.0,5,1.05,24.956000000000003,1.05,24.956000000000003,"{233: '57', 56: 'Back', 73: True}",CornerAwarded,Unsuccessful,1232,0,0,0,False,,Unsuccessful,NonAction,Samuel Xavier,,DR,2.0,280413.0,1224,1232,Sao Paulo,Fluminense,0.0
87,8555,95,1,1,331.0,5,103.95,43.044,103.95,43.044,"{73: True, 56: 'Center', 233: '45'}",CornerAwarded,Successful,1224,0,0,0,False,,Successful,NonAction,Reinaldo,,DML,6.0,110930.0,1224,1232,Sao Paulo,Fluminense,0.0
